lon,lat,depth_m,x,y,temp буC,cond  ?S cm??,salt бы,pH,turb  NTU,chl(ug/L),odo(mg/L)
114.01496518359303,22.695006162307504,4,193308,2512842,32.03,205.3,0.09,8.225510214,4.3,3.74,5.02
114.01496518359303,22.695006162307504,5,193308,2512842,28.39,211.96,0.07,7.952084663,4.62,3.56,4.44
114.01496420549874,22.695051269687063,1,193308,2512847,35.43,220.2,0.06,8.592797163,1.23,7.62,11.54
114.01496420549874,22.695051269687063,2,193308,2512847,34.55,154.52,0.07,8.74235272,2.43,4.39,8.95
114.01496420549874,22.695051269687063,3,193308,2512847,25.4,173.09,0.08,7.610342673,3.51,2.8,7.05
114.01496420549874,22.695051269687063,4,193308,2512847,28.07,174.66,0.09,8.046248661,4.82,3.7,6.02
114.01496420549874,22.695051269687063,5,193308,2512847,28.27,227.88,0.08,8.56105398,5.94,2.95,4.29
114.01496322740198,22.69509637706633,1,193308,2512852,38.43,192.05,0.06,9.094085877,1.06,5.23,9.49
114.01496322740198,22.69509637706633,2,193308,2512852,35.75,214.84,0.08,8.039815535,1.81,4.77,7.22
114.01496322740198,22.69509637706633,3,193308,2512852,33.62,178.96,0.09,8.984530459,2.88,4.59,6.93
114.01496322740198,22.69509637706633,4,193308,2512852,24.28,232.49,0.07,8.049699868,4.04,4.13,5.59
114.01496322740198,22.69509637706633,5,193308,2512852,29.24,204.4,0.09,7.851157453,5.63,3.91,4.87
114.01496224930273,22.695141484445298,1,193308,2512857,31.04,164.59,0.08,8.731078946,1.04,7.22,9.69
114.01496224930273,22.695141484445298,2,193308,2512857,35.97,181.65,0.06,8.021235298,2.35,5.81,7.45
114.01496224930273,22.695141484445298,3,193308,2512857,25.93,180.93,0.09,9.313705113,2.92,4.3,5.89
114.01496224930273,22.695141484445298,4,193308,2512857,28.97,164.8,0.07,8.839294117,3.57,4.07,4.76
114.01496224930273,22.695141484445298,5,193308,2512857,32.99,166.88,0.09,8.404686489,4.37,3.65,3.44
114.014961271201,22.69518659182398,1,193308,2512862,28.26,173.59,0.07,9.144369682,1.1,10.33,11.07
114.014961271201,22.69518659182398,2,193308,2512862,37.05,170.15,0.07,8.214520266,2.28,6.09,8.54
114.014961271201,22.69518659182398,3,193308,2512862,34.94,157.32,0.07,8.414539224,3.7,2.93,8.13
114.014961271201,22.69518659182398,4,193308,2512862,31.72,204.99,0.07,9.031266629,3.93,3.15,5.46
114.014961271201,22.69518659182398,5,193308,2512862,23.12,181.55,0.08,9.073208454,5.48,4.36,4.46
114.01496029309678,22.69523169920236,1,193308,2512867,36.66,215.15,0.08,8.849156691,1.29,7.38,9.67
114.01496029309678,22.69523169920236,2,193308,2512867,35.61,173.23,0.08,9.083674031,2.19,6.14,7.32
114.01496029309678,22.69523169920236,3,193308,2512867,36.66,157.35,0.09,8.784639493,3.23,3.59,6.42
114.01496029309678,22.69523169920236,4,193308,2512867,34.6,170.56,0.08,8.757941916,3.96,2.38,5.38
114.01496029309678,22.69523169920236,5,193308,2512867,29.73,203.18,0.09,8.901046636,4.27,3.65,4.36
114.01495931499008,22.69527680658045,1,193308,2512872,31.92,176.49,0.06,7.398934963,1.29,9.77,9.06
114.01495931499008,22.69527680658045,2,193308,2512872,34.66,222.65,0.08,8.996083648,2.53,4.54,9.27
114.01495931499008,22.69527680658045,3,193308,2512872,32.53,218.81,0.06,8.593562184,2.91,3.31,8.4
114.01495931499008,22.69527680658045,4,193308,2512872,24.42,221.2,0.08,8.805030621,3.46,2.76,5.89
114.01495931499008,22.69527680658045,5,193308,2512872,23.03,204.04,0.08,8.834760365,4.55,2.57,4.61
114.01495833688092,22.69532191395824,1,193308,2512877,32.81,187.01,0.07,9.267328383,1.22,8.13,8.95
114.01495833688092,22.69532191395824,2,193308,2512877,26.03,222.2,0.06,8.859356741,1.87,4.75,9.42
114.01495833688092,22.69532191395824,3,193308,2512877,30.12,158.34,0.07,9.425948687,3.14,2.97,7.48
114.01495833688092,22.69532191395824,4,193308,2512877,29.75,220.3,0.06,7.854554422,4.98,2.91,5.96
114.01495833688092,22.69532191395824,5,193308,2512877,30.96,210.68,0.07,8.886420697,5.05,3.73,4.92
114.01495735876924,22.69536702133574,1,193308,2512882,37.45,173.33,0.07,8.987329756,1.33,7.58,9.25
114.01495735876924,22.69536702133574,2,193308,2512882,30.47,222.14,0.08,9.107933163,2.57,4.67,8.07
114.01495735876924,22.69536702133574,3,193308,2512882,33.98,227.51,0.07,8.91745107,2.96,3.15,7.49
114.01495735876924,22.69536702133574,4,193308,2512882,27.41,163.41,0.09,8.698500967,3.83,2.91,6.73
114.01495735876924,22.69536702133574,5,193308,2512882,29.99,177.55,0.09,8.568749651,4.96,3.27,3.97
114.01495638065512,22.695412128712952,1,193308,2512887,30.65,164.47,0.08,8.739901229,1.48,5.71,9.73
114.01495638065512,22.695412128712952,2,193308,2512887,27.57,206.08,0.07,9.354022855,2.11,4.5,9.83
114.01495638065512,22.695412128712952,3,193308,2512887,36.48,204.02,0.07,8.819593692,3.49,2.95,8.48
114.01495638065512,22.695412128712952,4,193308,2512887,27.23,192.31,0.09,8.433937701,4.94,3.32,5.44
114.01495638065512,22.695412128712952,5,193308,2512887,31.62,229.63,0.09,7.423332597,5.82,2.73,4.08
114.01495540253848,22.69545723608986,1,193308,2512892,35.71,174.14,0.07,9.100837371,1.33,7.42,11.31
114.01495540253848,22.69545723608986,2,193308,2512892,32.01,167.53,0.07,9.017912259,2.54,5.73,9.5
114.01495540253848,22.69545723608986,3,193308,2512892,34.1,213.53,0.06,7.256974186,3.6,4.29,7.31
114.01495540253848,22.69545723608986,4,193308,2512892,27.56,209.59,0.09,7.254934035,4.43,3.73,5.54
114.01495540253848,22.69545723608986,5,193308,2512892,28.79,224.37,0.07,8.729760881,5.45,3.68,4.64
114.01495442441936,22.69550234346648,1,193308,2512897,37.57,220.95,0.07,8.62195471,1.29,7.66,8.25
114.01495442441936,22.69550234346648,2,193308,2512897,27.88,186.96,0.09,8.699432046,2.2,5.51,8.23
114.01495442441936,22.69550234346648,3,193308,2512897,32.43,229.02,0.09,9.342075158,3.74,3.5,8.54
114.01495442441936,22.69550234346648,4,193308,2512897,33.71,159.7,0.07,9.154954167,4.5,3.79,5.52
114.01495442441936,22.69550234346648,5,193308,2512897,28.87,170.68,0.08,9.269569137,4.9,3.19,4.03
114.0149534462978,22.695547450842803,1,193308,2512902,30.78,212.13,0.07,9.266061722,1.08,5.17,9.36
114.0149534462978,22.695547450842803,2,193308,2512902,33.23,180.28,0.07,8.626157409,2.51,6.21,8.54
114.0149534462978,22.695547450842803,3,193308,2512902,30.42,186.9,0.07,7.542135907,3.43,3.96,8.02
114.0149534462978,22.695547450842803,4,193308,2512902,31.38,161.78,0.09,9.124570535,4.45,3.61,5.7
114.0149534462978,22.695547450842803,5,193308,2512902,27.42,211.72,0.07,7.835372271,4.65,4.02,4.36
114.01495246817372,22.69559255821884,1,193308,2512907,26.24,204.47,0.08,7.479032906,1.16,6.92,8.54
114.01495246817372,22.69559255821884,2,193308,2512907,33.21,192.4,0.08,8.321248894,2.18,4.62,9.35
114.01495246817372,22.69559255821884,3,193308,2512907,27.29,183.22,0.08,9.142917134,3.72,4.04,7.64
114.01495246817372,22.69559255821884,4,193308,2512907,30.34,183.12,0.07,9.485468153,4.74,3.47,5.95
114.01495246817372,22.69559255821884,5,193308,2512907,31.77,209.23,0.08,9.02410391,4.65,2.7,4.51
114.01495149004715,22.69563766559457,1,193308,2512912,30.57,183.34,0.08,9.345667496,1.47,7.73,11.33
114.01495149004715,22.69563766559457,2,193308,2512912,34.06,200.09,0.08,9.44857893,1.95,4.08,7.62
114.01495149004715,22.69563766559457,3,193308,2512912,31.19,176.62,0.08,7.377578819,3.05,2.61,8.34
114.01495149004715,22.69563766559457,4,193308,2512912,27.83,195.79,0.09,8.988473069,4.25,2.67,6.37
114.01495149004715,22.69563766559457,5,193308,2512912,30.47,168.4,0.08,7.240488017,4.26,5.1,3.75
114.01495051191814,22.69568277297001,1,193308,2512917,34.52,150.66,0.06,9.021120219,1.06,10.47,8.52
114.01495051191814,22.69568277297001,2,193308,2512917,37.38,168.72,0.08,8.908213993,2.26,4.68,9.58
114.01495051191814,22.69568277297001,3,193308,2512917,34.6,211.55,0.07,7.880145495,2.87,3.65,8.42
114.01495051191814,22.69568277297001,4,193308,2512917,31.12,177.4,0.07,8.886391385,5.04,3.55,6.3
114.01495051191814,22.69568277297001,5,193308,2512917,29.03,208.73,0.07,8.698206168,5.81,2.2,3.59
114.01494953378663,22.69572788034516,1,193308,2512922,28.42,171.01,0.06,9.162288004,1.2,7.2,9.11
114.01494953378663,22.69572788034516,2,193308,2512922,26.52,206.14,0.08,8.96791637,1.94,4.88,7.57
114.01494953378663,22.69572788034516,3,193308,2512922,24.59,195.56,0.07,7.96199532,3.05,3.22,7.33
114.01494953378663,22.69572788034516,4,193308,2512922,28.14,165.29,0.08,9.317948005,3.96,3.81,5.64
114.01494953378663,22.69572788034516,5,193308,2512922,27.25,161.11,0.07,8.990445479,4.24,4.02,3.63
114.01494855565264,22.69577298772001,1,193308,2512927,36.18,177.35,0.08,8.567091155,1.3,6.78,12.08
114.01494855565264,22.69577298772001,2,193308,2512927,26.34,177.11,0.08,9.122374826,1.83,6.14,8.31
114.01494855565264,22.69577298772001,3,193308,2512927,30.53,206.09,0.06,8.563967955,3.05,2.95,8.45
114.01494855565264,22.69577298772001,4,193308,2512927,23.89,208.41,0.08,8.625964275,3.59,3.57,5.08
114.01494855565264,22.69577298772001,5,193308,2512927,23.43,213.2,0.08,9.405280921,5.53,4.28,4.89
114.01503335886564,22.694104922144348,1,193313,2512742,33.81,194.79,0.08,8.09845229,1.15,7.18,10.36
114.01503335886564,22.694104922144348,2,193313,2512742,31.57,199.34,0.08,8.232626996,2.09,4.61,9.11
114.01503335886564,22.694104922144348,3,193313,2512742,26.38,227.22,0.08,9.06832089,3.07,3.53,6.57
114.01503335886564,22.694104922144348,4,193313,2512742,30.48,189.89,0.07,9.26984158,4.09,4.81,4.6
114.01503335886564,22.694104922144348,5,193313,2512742,25.34,198.28,0.1,9.161202409,4.81,3.33,4.24
114.01503238083686,22.694150029531787,1,193313,2512747,30.83,151.2,0.06,9.184217783,1.08,9.67,9.86
114.01503238083686,22.694150029531787,2,193313,2512747,36.96,170.42,0.07,8.100112255,2.59,5.64,7.81
114.01503238083686,22.694150029531787,3,193313,2512747,33.97,215.13,0.09,9.456786834,3.36,3.63,6.65
114.01503238083686,22.694150029531787,4,193313,2512747,29.63,206.82,0.09,9.359624244,3.5,2.56,5.97
114.01503238083686,22.694150029531787,5,193313,2512747,30.03,172.75,0.09,9.00238155,5.5,3.62,3.75
114.0150314028056,22.69419513691893,1,193313,2512752,29.39,162.68,0.07,8.671143063,1.14,7.71,11.81
114.0150314028056,22.69419513691893,2,193313,2512752,31.39,196.57,0.07,8.818344014,2.54,6.31,8.6
114.0150314028056,22.69419513691893,3,193313,2512752,26.02,190.75,0.07,9.376527517,2.88,4.72,6.92
114.0150314028056,22.69419513691893,4,193313,2512752,29.02,168.25,0.07,8.92260584,3.91,2.39,6.35
114.0150314028056,22.69419513691893,5,193313,2512752,29.49,176.24,0.08,9.219357188,6.13,4.23,3.39
114.01503042477182,22.69424024430579,1,193313,2512757,26.48,177.11,0.07,7.944858959,1.11,7.13,11.56
114.01503042477182,22.69424024430579,2,193313,2512757,37.97,225.49,0.08,9.301544755,2.05,5.61,7.21
114.01503042477182,22.69424024430579,3,193313,2512757,33.86,199.19,0.07,9.10634438,3.69,3.58,8.49
114.01503042477182,22.69424024430579,4,193313,2512757,26.56,189.6,0.08,8.103138494,3.47,3.75,5.97
114.01503042477182,22.69424024430579,5,193313,2512757,29.56,236.15,0.09,7.827878519,5.39,2.88,4.88
114.0150294467356,22.694285351692344,1,193313,2512762,27.07,210.2,0.06,9.133326899,1,9.53,11.07
114.0150294467356,22.694285351692344,2,193313,2512762,31.27,194.44,0.08,7.882464078,2.47,5.31,8.88
114.0150294467356,22.694285351692344,3,193313,2512762,27.46,211.94,0.08,8.796375493,3.29,3.41,8.49
114.0150294467356,22.694285351692344,4,193313,2512762,30.65,226.69,0.08,7.860780562,4.08,3.35,5.45
114.0150294467356,22.694285351692344,5,193313,2512762,27.43,183.46,0.07,7.454001953,6.18,3.57,3.88
114.0150284686969,22.694330459078603,1,193313,2512767,35.91,217.75,0.06,9.012812803,0.99,10.23,12.13
114.0150284686969,22.694330459078603,2,193313,2512767,28.89,220.7,0.08,8.405615917,2.09,3.82,7.83
114.0150284686969,22.694330459078603,3,193313,2512767,33.62,209.41,0.09,8.43558007,3.15,4.41,7
114.0150284686969,22.694330459078603,4,193313,2512767,27.95,232.6,0.09,8.684774214,4.2,2.4,5.74
114.0150284686969,22.694330459078603,5,193313,2512767,25.02,162.96,0.08,9.082929265,5.05,3.95,3.44
114.0150274906557,22.694375566464583,1,193313,2512772,31.36,190.04,0.07,9.183704062,1.45,9.15,10.25
114.0150274906557,22.694375566464583,2,193313,2512772,31.15,203.82,0.08,8.927023352,2.26,5.29,9.7
114.0150274906557,22.694375566464583,3,193313,2512772,31.85,208.16,0.09,7.873902909,3.33,3.33,7.82
114.0150274906557,22.694375566464583,4,193313,2512772,31.05,202.67,0.09,7.885570192,3.56,4.96,4.82
114.0150274906557,22.694375566464583,5,193313,2512772,31.17,236.06,0.08,8.658624307,6.07,3.2,3.94
114.01502651261202,22.694420673850257,1,193313,2512777,32.35,151.02,0.06,7.704951089,1.17,8.01,10.78
114.01502651261202,22.694420673850257,2,193313,2512777,30.31,213.59,0.07,9.148935368,2.63,5.59,7.71
114.01502651261202,22.694420673850257,3,193313,2512777,26.61,170.06,0.06,9.368256266,3.08,3.37,6.5
114.01502651261202,22.694420673850257,4,193313,2512777,25.16,161,0.07,7.740858117,4.67,3.25,6.34
114.01502651261202,22.694420673850257,5,193313,2512777,25.05,212.43,0.09,9.390744861,5.01,2.54,3.46
114.01502553456586,22.694465781235643,1,193313,2512782,39,220.38,0.06,7.463993345,1.15,8.94,8.41
114.01502553456586,22.694465781235643,2,193313,2512782,27.91,182.39,0.06,9.445114347,2.58,6.39,9.46
114.01502553456586,22.694465781235643,3,193313,2512782,31.1,204.09,0.07,7.962245446,3.58,2.8,7.06
114.01502553456586,22.694465781235643,4,193313,2512782,29.67,179.85,0.07,8.402307799,4.56,3.79,5.77
114.01502553456586,22.694465781235643,5,193313,2512782,27.39,168.2,0.1,7.810095009,4.6,3.36,4.64
114.01502455651725,22.694510888620727,1,193313,2512787,37.52,168.15,0.07,8.7185194,1.25,7.1,12
114.01502455651725,22.694510888620727,2,193313,2512787,33.27,162.22,0.07,9.499242426,2.39,5.33,10.22
114.01502455651725,22.694510888620727,3,193313,2512787,33.94,169.78,0.08,8.115552628,3.78,3.06,7.31
114.01502455651725,22.694510888620727,4,193313,2512787,35.44,159.78,0.09,8.908715982,4.57,4.12,6.63
114.01502455651725,22.694510888620727,5,193313,2512787,32.55,163.93,0.08,7.244364135,5.54,4.12,3.43
114.01502357846611,22.694555996005523,1,193313,2512792,32.42,216.84,0.08,8.704471087,1.04,9.78,10.42
114.01502357846611,22.694555996005523,2,193313,2512792,36.5,181.72,0.06,8.067892829,2.09,4.98,7.53
114.01502357846611,22.694555996005523,3,193313,2512792,33.86,200.02,0.07,9.182240179,3.79,2.43,7.42
114.01502357846611,22.694555996005523,4,193313,2512792,25.83,208.92,0.07,9.471235706,4.11,3.9,5.38
114.01502357846611,22.694555996005523,5,193313,2512792,33.63,187.47,0.08,9.278053096,5.89,3.53,3.64
114.01502260041252,22.69460110339002,1,193313,2512797,36.13,214.71,0.07,9.234060687,1.27,10.41,9.77
114.01502260041252,22.69460110339002,2,193313,2512797,30.9,184.89,0.06,9.151928392,2.43,4.09,7.53
114.01502260041252,22.69460110339002,3,193313,2512797,29.72,192.05,0.09,8.791564524,3.72,3.33,6.05
114.01502260041252,22.69460110339002,4,193313,2512797,26.74,208.04,0.09,8.307630813,4.14,3.75,6.17
114.01502260041252,22.69460110339002,5,193313,2512797,25.89,233.99,0.1,9.003978764,5.84,3.53,4.75
114.01502162235644,22.694646210774227,1,193313,2512802,29.12,155.61,0.08,9.397485178,1.34,8.18,11.59
114.01502162235644,22.694646210774227,2,193313,2512802,34.1,214.64,0.06,9.471586668,2.65,5.06,8.38
114.01502162235644,22.694646210774227,3,193313,2512802,29.54,163.49,0.08,8.822303624,2.92,3.37,7.65
114.01502162235644,22.694646210774227,4,193313,2512802,34.72,216,0.09,7.990296652,4.88,3.06,5.37
114.01502162235644,22.694646210774227,5,193313,2512802,23.47,185.65,0.08,8.162070512,6.18,3.13,3.39
114.01502064429788,22.69469131815814,1,193313,2512807,35.69,206.26,0.08,8.399902612,1.42,8.47,12.13
114.01502064429788,22.69469131815814,2,193313,2512807,32.24,194.18,0.07,7.363817994,1.8,4.96,10.09
114.01502064429788,22.69469131815814,3,193313,2512807,25.9,215.69,0.06,9.412479699,3.67,2.74,8.39
114.01502064429788,22.69469131815814,4,193313,2512807,29.05,160.84,0.07,9.111705162,4.66,2.57,4.85
114.01502064429788,22.69469131815814,5,193313,2512807,28.59,213.41,0.09,8.609376998,5.85,2.52,3.55
114.01501966623682,22.694736425541755,1,193313,2512812,28.8,200.94,0.08,8.783561907,1.46,7.08,11.96
114.01501966623682,22.694736425541755,2,193313,2512812,34.57,208.92,0.09,8.720254525,2.3,4.25,9.61
114.01501966623682,22.694736425541755,3,193313,2512812,35.12,202.9,0.09,8.607576239,3.62,3.55,6.12
114.01501966623682,22.694736425541755,4,193313,2512812,32.02,221.15,0.08,7.638291096,3.76,2.45,6.07
114.01501966623682,22.694736425541755,5,193313,2512812,28.07,200.73,0.08,7.81221123,5.59,3.53,3.67
114.0150186881733,22.69478153292508,1,193313,2512817,33.02,208.14,0.06,8.750251454,1.01,6.81,8.9
114.0150186881733,22.69478153292508,2,193313,2512817,31.4,213.95,0.07,7.719035724,2.65,3.8,9.32
114.0150186881733,22.69478153292508,3,193313,2512817,27.47,200.79,0.06,9.036377137,2.91,3.03,8.34
114.0150186881733,22.69478153292508,4,193313,2512817,23.89,201.34,0.09,8.567657004,5.06,3.06,6.15
114.0150186881733,22.69478153292508,5,193313,2512817,30.98,180.2,0.09,8.642180246,4.29,3.62,3.65
114.01501771010729,22.69482664030811,1,193313,2512822,35.58,164.02,0.07,8.975247865,1.14,9.27,10.89
114.01501771010729,22.69482664030811,2,193313,2512822,26.85,162.11,0.09,7.960006576,2.02,3.91,8.04
114.01501771010729,22.69482664030811,3,193313,2512822,32.41,219.78,0.09,8.965742275,3.01,3.85,6.94
114.01501771010729,22.69482664030811,4,193313,2512822,27.19,189.74,0.06,7.71699735,4.29,2.61,5.8
114.01501771010729,22.69482664030811,5,193313,2512822,28.74,235.44,0.08,7.316995672,5.87,3.23,3.89
114.0150167320388,22.694871747690843,1,193313,2512827,32.89,211.65,0.07,7.730057878,1.35,7.66,9.51
114.0150167320388,22.694871747690843,2,193313,2512827,27.03,159.25,0.06,8.05691458,2.17,4.35,6.94
114.0150167320388,22.694871747690843,3,193313,2512827,31.91,223.43,0.09,8.617844228,3.61,2.94,6.63
114.0150167320388,22.694871747690843,4,193313,2512827,24.69,230.01,0.08,7.597092592,4.54,3.17,5.25
114.0150167320388,22.694871747690843,5,193313,2512827,27.07,205.61,0.07,8.606799456,5.31,3.56,3.74
114.01501575396784,22.694916855073288,1,193313,2512832,34.86,221.85,0.08,7.883474378,1.46,7.64,10.3
114.01501575396784,22.694916855073288,2,193313,2512832,33.32,214.57,0.07,8.362620182,1.95,4.97,10.22
114.01501575396784,22.694916855073288,3,193313,2512832,33.53,171.78,0.08,8.965588104,3.18,3.29,6.17
114.01501575396784,22.694916855073288,4,193313,2512832,24.52,180,0.07,7.928134147,4.66,2.98,5.78
114.01501575396784,22.694916855073288,5,193313,2512832,28.62,198.96,0.07,7.73778911,4.99,3.71,3.71
114.0150147758944,22.69496196245544,1,193313,2512837,31.96,166,0.07,9.013573684,1.48,6.57,10.25
114.0150147758944,22.69496196245544,2,193313,2512837,25.86,174.12,0.07,8.807542601,1.92,4.39,10.01
114.0150147758944,22.69496196245544,3,193313,2512837,29.22,209.14,0.07,8.174186652,3.14,2.52,7.34
114.0150147758944,22.69496196245544,4,193313,2512837,31.31,173.58,0.07,8.941257921,4.14,2.84,5.77
114.0150147758944,22.69496196245544,5,193313,2512837,29.87,206.44,0.07,7.602178273,5.02,3.57,4.63
114.01501379781844,22.69500706983729,1,193313,2512842,38.86,172.94,0.06,8.490395386,1.42,8.96,8.7
114.01501379781844,22.69500706983729,2,193313,2512842,35.26,183.05,0.07,7.326545783,1.8,4.03,10.1
114.01501379781844,22.69500706983729,3,193313,2512842,34.72,160.09,0.09,8.682587883,3.68,3.91,6.66
114.01501379781844,22.69500706983729,4,193313,2512842,27.99,163.34,0.08,9.054900609,4.14,2.95,5.16
114.01501379781844,22.69500706983729,5,193313,2512842,32.58,197.84,0.09,8.930021889,4.94,2.64,4.67
114.01501281974004,22.695052177218848,1,193313,2512847,27.71,168.07,0.08,8.970722555,1.44,8.02,10.43
114.01501281974004,22.695052177218848,2,193313,2512847,35.66,199.39,0.06,7.930326156,2.21,6.2,7.79
114.01501281974004,22.695052177218848,3,193313,2512847,36.77,198.44,0.07,8.787084705,3.29,3.97,8.05
114.01501281974004,22.695052177218848,4,193313,2512847,30.93,205.07,0.07,9.486557834,3.5,3.73,6.29
114.01501281974004,22.695052177218848,5,193313,2512847,31.12,187.98,0.07,8.581200711,4.71,3.26,4.78
114.01501184165912,22.69509728460012,1,193313,2512852,37.35,199.34,0.08,8.789203039,1.02,10.61,10.7
114.01501184165912,22.69509728460012,2,193313,2512852,25.82,192.37,0.07,9.459520165,2.51,4.81,9.66
114.01501184165912,22.69509728460012,3,193313,2512852,26.03,155.07,0.08,7.25806352,2.98,2.76,8.34
114.01501184165912,22.69509728460012,4,193313,2512852,23.95,182.64,0.09,7.319374686,4.37,4.57,5.44
114.01501184165912,22.69509728460012,5,193313,2512852,32.27,180.19,0.08,7.828922064,5.33,3.37,4.85
