lon,lat,depth_m,x,y,temp C,cond (uS/cm),salt,pH,turb NTU,chl(ug/L),odo(mg/L)
114.0075775916,22.6997201723,3,193363,2512812,27.45,218.17,0.08,9.03,2.66,1.65,8.56
114.0075314844,22.6998117302,4,193363,2512812,21.47,177.22,0.07,9.13,3.90,1.79,6.44
114.0074418631,22.6996594383,5,193363,2512812,19.05,209.93,0.07,9.50,5.59,1.57,5.20
114.0074827887,22.6997449184,1,193363,2512817,27.97,172.79,0.08,9.19,1.32,4.58,10.66
114.0074346208,22.6997702579,2,193363,2512817,27.27,183.16,0.09,8.80,2.66,2.03,9.14
114.0075184836,22.6997333951,3,193363,2512817,20.34,161.99,0.09,8.85,2.67,1.37,8.88
114.0074340642,22.6997288996,4,193363,2512817,22.31,175.79,0.07,7.62,3.69,2.00,6.06
114.0075431066,22.6998347882,5,193363,2512817,23.36,211.43,0.07,8.70,5.07,1.68,5.46
114.0074892513,22.6998257005,1,193363,2512822,21.64,168.24,0.08,9.31,1.10,5.25,11.99
114.0074952959,22.6997566409,2,193363,2512822,20.55,221.54,0.06,8.94,2.27,2.45,12.26
114.0075933461,22.6998444487,3,193363,2512822,18.15,213.61,0.08,7.22,2.77,1.88,7.24
114.0075103542,22.6998595772,4,193363,2512822,19.17,172.08,0.08,8.97,4.66,1.20,5.57
114.0075160005,22.6998383557,5,193363,2512822,24.11,210.77,0.07,9.50,4.65,1.80,5.47
114.0076020318,22.6999124638,1,193363,2512827,26.09,194.52,0.07,8.01,1.43,4.28,9.76
114.0075737487,22.6999200345,2,193363,2512827,26.68,183.54,0.08,9.17,2.22,2.74,11.63
114.0074054054,22.6997848792,3,193363,2512827,20.44,183.71,0.07,9.50,2.84,1.86,7.25
114.0074887686,22.6998197751,4,193363,2512827,25.67,184.05,0.07,9.26,4.73,1.73,7.97
114.0074627572,22.6998404504,5,193363,2512827,23.10,184.48,0.09,7.92,5.68,2.10,4.28
114.0075534746,22.7000248297,1,193363,2512832,27.42,199.37,0.07,8.76,1.37,4.92,14.24
114.0074985403,22.6999966993,2,193363,2512832,27.26,147.56,0.06,9.50,2.02,2.06,10.14
114.0074106817,22.6998698624,3,193363,2512832,23.34,186.79,0.07,8.39,3.87,1.51,9.43
114.0075009737,22.6998897521,4,193363,2512832,19.18,167.82,0.06,9.50,3.47,1.86,7.04
114.0074378810,22.6999501214,5,193363,2512832,22.20,170.09,0.10,7.97,6.15,2.01,5.35
114.0074759837,22.6998750923,1,193363,2512837,23.34,159.82,0.07,8.37,1.03,3.39,14.26
114.0075369977,22.7000503424,2,193363,2512837,24.80,161.90,0.09,9.22,2.43,2.23,11.62
114.0075840437,22.7000206228,3,193363,2512837,25.00,155.67,0.07,8.69,2.63,1.51,8.70
114.0074291883,22.6999285099,4,193363,2512837,20.29,211.31,0.07,8.04,3.58,1.33,7.72
114.0075934169,22.6999197650,5,193363,2512837,23.97,222.92,0.10,8.33,4.68,1.69,4.00
114.0075543495,22.6999842437,1,193363,2512842,21.57,156.45,0.08,9.50,1.15,4.87,10.10
114.0075781640,22.6999563158,2,193363,2512842,22.66,169.30,0.09,9.06,2.69,2.42,12.83
114.0075536335,22.7000945099,3,193363,2512842,22.76,200.06,0.09,9.31,3.28,1.71,8.02
114.0075021012,22.7000975187,4,193363,2512842,21.21,173.58,0.09,7.16,4.48,2.15,6.58
114.0074564400,22.7000966490,5,193363,2512842,22.43,245.83,0.07,7.18,6.16,1.94,5.14
114.0074218884,22.7001581759,1,193363,2512847,21.67,153.56,0.07,7.88,1.48,4.21,14.93
114.0075683451,22.7001383454,2,193363,2512847,18.85,163.20,0.07,7.52,2.02,2.42,8.68
114.0075436333,22.7000324272,3,193363,2512847,20.40,226.37,0.08,7.68,2.58,1.53,9.14
114.0074604947,22.7001297086,4,193363,2512847,19.42,203.27,0.08,8.02,3.38,1.47,5.89
114.0074646548,22.7001138515,5,193363,2512847,21.38,220.07,0.07,8.15,5.97,1.81,4.93
114.0075272408,22.7001125048,1,193363,2512852,18.62,164.86,0.08,8.55,1.13,3.17,14.35
114.0074518153,22.7001031756,2,193363,2512852,24.23,210.61,0.07,8.99,1.78,2.18,11.40
114.0075214151,22.7000229834,3,193363,2512852,25.55,162.21,0.09,7.04,3.19,2.27,10.84
114.0075164705,22.7001823361,4,193363,2512852,21.51,193.54,0.07,7.10,4.47,1.47,5.89
114.0074533017,22.7000420186,5,193363,2512852,17.84,245.96,0.08,9.32,4.76,1.84,4.66
114.0074869509,22.7001413363,1,193363,2512857,21.52,202.54,0.06,9.50,1.47,3.00,14.23
114.0074282464,22.7002232477,2,193363,2512857,25.18,187.66,0.07,7.66,2.19,2.27,9.04
114.0074426226,22.7002269135,3,193363,2512857,19.42,202.27,0.07,6.80,2.63,1.26,9.02
114.0075517132,22.7002099684,4,193363,2512857,24.31,205.53,0.07,7.20,4.18,1.36,6.37
114.0075341085,22.7001160883,5,193363,2512857,20.66,155.39,0.08,9.42,6.26,1.28,4.15
114.0075001103,22.7001582182,1,193363,2512862,23.92,153.67,0.06,8.99,1.49,4.06,10.97
114.0074158954,22.7002455018,2,193363,2512862,28.48,167.75,0.06,9.22,2.03,2.23,7.72
114.0075540303,22.7001320579,3,193363,2512862,22.77,173.08,0.08,9.50,3.07,1.65,10.26
114.0074448538,22.7001743822,4,193363,2512862,23.95,218.51,0.09,9.40,4.91,1.75,6.98
114.0074367421,22.7001672663,5,193363,2512862,20.89,221.42,0.06,9.27,6.26,1.59,5.66
114.0075384691,22.7002163276,1,193363,2512867,24.79,158.68,0.06,8.60,1.20,4.92,11.03
114.0074096536,22.7001943872,2,193363,2512867,22.90,213.85,0.08,8.79,2.40,2.21,9.44
114.0075279963,22.7002376084,3,193363,2512867,24.97,230.22,0.09,9.48,2.74,1.72,9.91
114.0074037294,22.7002636584,4,193363,2512867,25.95,199.97,0.08,9.50,4.00,2.48,7.21
114.0074785290,22.7002309089,5,193363,2512867,25.70,190.71,0.08,8.12,5.50,1.73,4.21
114.0075753394,22.7002251611,1,193363,2512872,21.14,225.34,0.08,8.32,1.01,3.93,10.58
114.0075751072,22.7003001968,2,193363,2512872,23.68,165.06,0.08,8.95,2.46,2.81,12.02
114.0074604868,22.7003205358,3,193363,2512872,19.53,169.74,0.08,8.11,3.41,2.31,10.06
114.0074739293,22.7002255450,4,193363,2512872,20.05,210.17,0.07,8.40,4.03,1.51,6.70
114.0075102090,22.7003325257,5,193363,2512872,22.84,167.18,0.08,7.85,4.91,1.73,5.14
114.0073994130,22.7002971181,1,193363,2512877,28.28,206.12,0.06,8.82,1.20,4.46,11.04
114.0075218851,22.7002805502,2,193363,2512877,25.17,183.58,0.08,9.07,2.06,2.12,11.06
114.0074697500,22.7003541920,3,193363,2512877,20.54,200.85,0.07,9.11,3.06,1.18,10.26
114.0074729281,22.7003963893,4,193363,2512877,19.91,233.47,0.08,7.53,3.57,1.30,6.83
114.0074551966,22.7002622678,5,193363,2512877,19.27,198.42,0.07,7.98,6.35,1.59,5.64
114.0075269113,22.7004381887,1,193363,2512882,29.60,209.07,0.07,9.30,1.06,5.58,14.42
114.0074908868,22.7004120043,2,193363,2512882,22.04,226.65,0.09,9.21,1.92,2.54,8.63
114.0074635426,22.7003687240,3,193363,2512882,19.29,179.79,0.07,7.89,3.12,1.36,9.44
114.0074437296,22.7003347736,4,193363,2512882,27.16,197.66,0.07,9.50,3.63,1.82,6.42
114.0074722707,22.7003936976,5,193363,2512882,22.37,205.57,0.10,9.50,6.03,1.76,5.60
114.0075612121,22.7004968042,1,193363,2512887,23.96,202.53,0.08,9.02,1.47,4.63,9.98
114.0075838286,22.7003718305,2,193363,2512887,27.57,219.79,0.08,7.71,2.24,2.38,11.90
114.0074773673,22.7004063253,3,193363,2512887,26.38,233.64,0.07,7.21,3.08,1.93,7.18
114.0074623827,22.7004526455,4,193363,2512887,24.73,188.95,0.07,8.85,4.04,1.89,7.06
114.0075431912,22.7005198548,5,193363,2512887,19.84,201.25,0.09,9.43,5.47,1.76,5.11
114.0075587604,22.7005285723,1,193363,2512892,24.84,201.54,0.07,9.50,1.28,4.28,12.47
114.0075147821,22.7003903893,2,193363,2512892,28.28,183.28,0.06,9.42,2.35,1.60,12.54
114.0074411105,22.7004807282,3,193363,2512892,20.68,162.13,0.06,8.74,2.75,1.96,6.83
114.0075036342,22.7005545009,4,193363,2512892,23.54,201.75,0.07,8.23,3.46,1.81,7.30
114.0074918769,22.7005013120,5,193363,2512892,18.71,167.78,0.08,7.67,5.31,1.61,4.03
114.0074631611,22.7005733952,1,193363,2512897,30.11,191.66,0.06,9.44,1.11,4.21,13.25
114.0075310022,22.7005647763,2,193363,2512897,23.36,216.00,0.07,7.73,2.03,2.67,9.65
114.0075252521,22.7005707129,3,193363,2512897,27.53,167.02,0.09,8.48,3.61,1.72,9.41
114.0074936363,22.7005463501,4,193363,2512897,25.31,212.50,0.07,9.05,3.91,1.75,6.72
114.0075768872,22.7005522943,5,193363,2512897,21.30,230.29,0.08,9.14,5.31,1.83,4.33
114.0076426694,22.6987710242,1,193368,2512712,25.22,185.37,0.08,8.94,1.36,4.11,11.88
114.0075040856,22.6988627611,2,193368,2512712,29.36,184.81,0.07,7.60,2.34,2.37,11.58
114.0076076909,22.6988529672,3,193368,2512712,20.25,236.68,0.08,8.65,2.49,1.32,10.42
114.0074836320,22.6987762287,4,193368,2512712,24.93,221.68,0.09,7.89,3.85,1.98,5.89
114.0074860225,22.6987743310,5,193368,2512712,20.82,193.08,0.07,9.11,4.31,1.88,4.01
114.0075656512,22.6989639540,1,193368,2512717,24.97,205.73,0.07,7.90,1.08,4.28,13.62
114.0074999782,22.6989691342,2,193368,2512717,19.09,171.05,0.06,8.92,1.74,2.25,11.96
114.0076349192,22.6989792211,3,193368,2512717,18.62,162.51,0.07,9.10,3.65,1.16,8.09
114.0075293370,22.6988612773,4,193368,2512717,23.82,178.08,0.07,8.08,3.64,2.00,6.78
114.0076207608,22.6989354654,5,193368,2512717,25.37,206.61,0.08,7.81,5.83,1.66,4.14
114.0074852479,22.6988900336,1,193368,2512722,20.59,181.95,0.07,8.50,1.12,5.27,11.93
114.0075428475,22.6989909715,2,193368,2512722,19.66,194.93,0.07,8.86,1.97,2.23,8.83
114.0075811074,22.6990153763,3,193368,2512722,22.75,209.45,0.08,8.74,3.40,1.85,7.24
114.0076082651,22.6989448489,4,193368,2512722,25.12,219.13,0.07,8.85,5.05,1.49,5.80
114.0076024625,22.6990133134,5,193368,2512722,24.29,215.48,0.07,8.10,4.28,1.27,5.52
114.0075857009,22.6990506047,1,193368,2512727,22.79,192.28,0.08,8.72,1.03,4.38,12.71
114.0076439542,22.6988852079,2,193368,2512727,22.28,216.22,0.09,8.93,1.79,2.18,9.35
114.0075394842,22.6989888476,3,193368,2512727,17.97,212.52,0.09,6.80,3.12,2.01,8.96
114.0075735191,22.6989953405,4,193368,2512727,20.79,229.68,0.07,8.87,4.32,2.05,7.69
114.0075337970,22.6989850057,5,193368,2512727,19.20,199.31,0.07,7.76,4.63,1.69,5.92
114.0075016273,22.6990460926,1,193368,2512732,20.94,172.12,0.08,7.27,1.18,4.02,12.12
114.0074895714,22.6989541974,2,193368,2512732,18.35,187.68,0.07,7.89,2.03,2.33,12.66
114.0074920229,22.6990427058,3,193368,2512732,23.55,211.73,0.07,7.92,3.81,1.93,8.04
114.0075336775,22.6991212927,4,193368,2512732,21.68,226.53,0.07,8.82,3.77,1.30,6.77
114.0075218435,22.6990451773,5,193368,2512732,23.60,201.61,0.07,8.11,4.52,2.29,5.59
114.0075635466,22.6990399617,1,193368,2512737,27.40,227.12,0.07,8.14,1.40,4.44,12.82
114.0075163205,22.6990796669,2,193368,2512737,19.45,177.64,0.09,8.77,2.58,1.94,8.69
114.0076202328,22.6989970689,3,193368,2512737,28.25,198.39,0.08,7.43,3.49,1.99,8.99
114.0076022741,22.6990821680,4,193368,2512737,23.56,217.58,0.07,8.79,3.20,1.50,6.70
114.0074715658,22.6990525785,5,193368,2512737,25.87,202.04,0.07,7.88,4.28,1.50,5.27
114.0075862516,22.6990285835,1,193368,2512742,23.26,151.86,0.08,7.70,1.34,4.60,11.69
114.0074929507,22.6991270872,2,193368,2512742,20.92,215.88,0.08,7.78,1.80,2.52,9.32
114.0074783586,22.6992063410,3,193368,2512742,20.06,161.25,0.07,9.26,3.03,1.69,10.48
114.0074905020,22.6991975933,4,193368,2512742,19.61,192.42,0.08,9.43,4.30,1.67,8.16
114.0076043098,22.6991795586,5,193368,2512742,24.00,179.70,0.08,8.57,5.85,1.69,5.38
114.0074770677,22.6991645643,1,193368,2512747,20.59,204.22,0.08,9.50,1.08,3.40,14.70
114.0076631674,22.6991338229,2,193368,2512747,22.12,184.51,0.09,9.50,1.89,3.19,11.15
114.0075373759,22.6991085887,3,193368,2512747,19.60,189.68,0.07,9.50,3.84,1.59,7.92
114.0076080953,22.6991723004,4,193368,2512747,25.70,191.49,0.06,8.04,3.74,1.78,5.64
114.0076051912,22.6991708266,5,193368,2512747,19.46,234.30,0.11,8.94,4.10,2.60,4.98
114.0075757521,22.6992271251,1,193368,2512752,27.74,200.11,0.06,7.14,1.27,3.63,12.22
114.0075653478,22.6991537610,2,193368,2512752,20.09,152.82,0.07,8.57,2.02,2.36,11.40
114.0076296092,22.6991988733,3,193368,2512752,19.57,178.36,0.06,9.50,3.66,1.85,10.49
114.0075369446,22.6991538155,4,193368,2512752,23.97,185.11,0.09,9.50,4.54,1.46,7.61
114.0075578954,22.6992224011,5,193368,2512752,19.21,187.38,0.09,8.50,5.30,1.44,5.66
114.0075949430,22.6992752183,1,193368,2512757,27.18,169.98,0.07,9.09,1.23,4.39,9.67
114.0075035229,22.6991607882,2,193368,2512757,25.55,141.41,0.07,8.21,1.86,2.10,12.26
114.0075282458,22.6991688846,3,193368,2512757,27.24,220.30,0.09,8.54,3.05,1.98,9.37
114.0076423819,22.6991746503,4,193368,2512757,23.90,198.81,0.08,8.95,3.87,2.36,6.19
114.0074654582,22.6991772110,5,193368,2512757,21.02,172.81,0.07,8.63,5.91,1.86,3.97
114.0076239650,22.6993391423,1,193368,2512762,18.07,154.88,0.08,7.34,1.03,3.87,12.34
114.0075803037,22.6992052071,2,193368,2512762,25.69,171.27,0.08,8.34,2.48,2.71,13.13
114.0075925470,22.6992334494,3,193368,2512762,28.67,193.55,0.06,9.50,3.62,1.62,6.78
114.0076512485,22.6992276766,4,193368,2512762,20.05,238.54,0.07,8.38,3.47,1.96,8.15
114.0075967439,22.6993009677,5,193368,2512762,21.30,205.44,0.07,8.26,4.65,1.24,4.74
114.0075514208,22.6993796653,1,193368,2512767,24.59,162.46,0.07,8.49,1.38,3.48,11.82
114.0076412613,22.6994282589,2,193368,2512767,22.79,217.69,0.08,8.37,2.27,2.59,11.15
114.0074916632,22.6993356479,3,193368,2512767,23.61,199.52,0.07,9.43,3.61,1.50,8.14
114.0075864104,22.6992689107,4,193368,2512767,20.23,226.20,0.07,8.90,3.89,1.65,7.42
114.0075127275,22.6992719255,5,193368,2512767,21.83,223.74,0.09,7.34,6.39,2.13,5.08
114.0076533034,22.6993152464,1,193368,2512772,21.34,163.28,0.08,9.05,0.96,4.20,11.34
114.0075651086,22.6993228758,2,193368,2512772,24.41,208.93,0.06,8.71,2.11,2.62,11.12
114.0074826586,22.6994309065,3,193368,2512772,23.42,223.82,0.09,8.23,3.60,2.12,8.34
114.0075331095,22.6993130865,4,193368,2512772,25.04,222.87,0.08,8.15,3.51,2.10,7.08
114.0074922894,22.6993367220,5,193368,2512772,27.55,231.70,0.08,8.88,5.11,1.99,6.04
114.0075437555,22.6993437443,1,193368,2512777,22.18,185.62,0.07,9.50,1.35,3.35,10.92
114.0076018899,22.6993924935,2,193368,2512777,19.27,242.96,0.06,9.50,2.45,2.27,11.16
114.0076247646,22.6994988236,3,193368,2512777,19.18,172.84,0.07,9.50,3.36,1.83,9.71
114.0075200340,22.6993420598,4,193368,2512777,27.28,223.92,0.07,9.00,3.35,1.88,6.72
114.0075499408,22.6993458034,5,193368,2512777,23.21,219.80,0.09,9.02,4.48,1.28,4.09
114.0075269926,22.6995417468,1,193368,2512782,26.81,218.20,0.08,8.75,1.35,4.24,10.86
114.0075859571,22.6995722523,2,193368,2512782,26.87,162.52,0.07,8.73,2.51,3.17,10.61
114.0076558598,22.6993959222,3,193368,2512782,19.12,164.83,0.08,7.89,3.45,1.73,7.06
114.0074915875,22.6995178748,4,193368,2512782,27.03,181.28,0.08,8.39,4.35,1.41,6.25
114.0074739806,22.6994367396,5,193368,2512782,20.05,230.43,0.07,8.00,5.90,2.15,6.00
114.0075864611,22.6995113264,1,193368,2512787,22.18,189.16,0.07,8.63,1.21,3.51,13.01
114.0074775221,22.6995161010,2,193368,2512787,22.16,181.06,0.07,8.49,2.52,2.94,12.06
114.0075610409,22.6994267637,3,193368,2512787,18.83,220.86,0.08,8.59,3.62,1.39,7.99
114.0076330279,22.6995741837,4,193368,2512787,22.84,167.98,0.08,8.72,4.78,1.28,7.57
114.0075934224,22.6994385082,5,193368,2512787,22.48,244.48,0.09,9.01,6.73,2.29,5.45
114.0074620459,22.6996094415,1,193368,2512792,25.57,220.77,0.07,7.97,1.07,4.33,13.48
114.0075279834,22.6995594413,2,193368,2512792,21.04,186.28,0.09,6.80,2.26,2.56,8.75
114.0074852054,22.6995880386,3,193368,2512792,21.34,239.80,0.08,9.50,3.95,1.84,9.71
114.0076400006,22.6996209059,4,193368,2512792,24.62,186.57,0.06,9.32,3.92,2.02,6.36
114.0075260194,22.6995009836,5,193368,2512792,19.61,205.74,0.09,7.53,5.26,2.05,5.10
114.0076072521,22.6996659216,1,193368,2512797,26.93,163.61,0.07,7.69,1.40,5.20,13.56
114.0075396315,22.6995491404,2,193368,2512797,23.71,168.53,0.08,9.16,2.49,2.71,9.56
114.0075149014,22.6995662783,3,193368,2512797,17.66,151.66,0.07,8.53,3.17,2.34,7.42
114.0075115181,22.6996890527,4,193368,2512797,19.19,202.92,0.08,8.02,4.39,1.94,5.77
114.0075069345,22.6996014430,5,193368,2512797,17.05,213.64,0.08,8.74,5.63,1.59,4.54
114.0075307809,22.6996360261,1,193368,2512802,19.58,229.74,0.06,6.98,1.56,3.90,9.91
114.0074760222,22.6997088713,2,193368,2512802,29.07,186.32,0.07,8.83,2.36,2.95,11.04
114.0075151475,22.6996236528,3,193368,2512802,24.45,211.81,0.06,9.28,2.95,2.17,7.74
114.0076130287,22.6996489454,4,193368,2512802,20.42,184.91,0.08,7.07,4.15,1.79,7.04
114.0075712479,22.6996465888,5,193368,2512802,18.47,214.08,0.09,7.26,5.28,1.75,5.83
114.0075201222,22.6997941169,1,193368,2512807,23.03,190.34,0.08,8.19,1.45,3.58,14.09
114.0076516859,22.6997670651,2,193368,2512807,24.77,180.38,0.06,9.15,2.57,2.15,8.90
114.0076041327,22.6997345224,3,193368,2512807,23.19,174.64,0.09,9.50,2.73,1.52,9.84
114.0075967398,22.6996160373,4,193368,2512807,22.61,233.87,0.07,7.11,4.40,1.34,7.43
114.0075537799,22.6997127474,5,193368,2512807,22.90,172.02,0.07,7.98,5.38,1.89,5.47
114.0074636701,22.6997382714,1,193368,2512812,25.99,170.69,0.08,8.65,1.16,3.71,10.92
114.0075778211,22.6998377437,2,193368,2512812,26.00,180.31,0.06,8.47,2.36,2.58,9.30
114.0075017869,22.6996679551,3,193368,2512812,19.52,153.18,0.08,8.92,2.88,1.59,9.76
114.0076242256,22.6996563803,4,193368,2512812,17.89,195.14,0.07,8.48,3.98,1.43,5.58
114.0076340968,22.6997783651,5,193368,2512812,21.19,205.10,0.09,8.76,6.57,1.67,4.63
114.0074753530,22.6998191506,1,193368,2512817,27.84,206.68,0.08,7.69,1.11,4.24,11.51
114.0075662446,22.6997969888,2,193368,2512817,22.97,186.19,0.06,9.37,1.91,2.50,12.64
114.0074816139,22.6998483390,3,193368,2512817,25.30,212.37,0.07,8.15,3.35,1.92,7.63
114.0076448314,22.6998643404,4,193368,2512817,19.84,162.83,0.07,9.45,3.79,1.97,8.11
114.0075227656,22.6998115061,5,193368,2512817,23.17,176.50,0.07,8.41,5.82,1.30,5.74
114.0075090870,22.6997426998,1,193368,2512822,21.92,155.55,0.07,9.45,1.32,5.12,11.83
114.0074984143,22.6999190510,2,193368,2512822,22.27,221.28,0.08,8.85,1.75,2.18,9.91
114.0076253351,22.6998355977,3,193368,2512822,22.85,200.28,0.09,8.94,3.32,1.67,8.58
114.0075745197,22.6997692377,4,193368,2512822,18.62,241.46,0.07,9.31,4.62,1.39,7.27
114.0076427870,22.6997773961,5,193368,2512822,21.34,172.83,0.08,8.44,5.50,1.52,4.86
114.0076150336,22.6998821637,1,193368,2512827,23.84,218.07,0.08,8.50,1.22,5.54,10.82
114.0075544060,22.6999659104,2,193368,2512827,19.33,206.79,0.06,9.11,2.52,2.20,10.24
114.0076122804,22.6999773439,3,193368,2512827,27.22,214.11,0.08,8.85,3.41,1.75,9.77
114.0075883467,22.6998815251,4,193368,2512827,19.91,182.18,0.07,8.68,4.12,1.71,7.04
114.0074817710,22.6998346374,5,193368,2512827,20.84,181.05,0.07,7.80,4.65,1.90,4.48
114.0076192246,22.6999662777,1,193368,2512832,24.82,149.74,0.08,9.50,1.02,5.45,14.94
114.0074725165,22.6999781552,2,193368,2512832,25.35,181.59,0.07,8.39,2.18,3.25,11.21
114.0075098275,22.6998428442,3,193368,2512832,23.05,189.44,0.07,9.07,2.99,1.78,8.29
114.0076264406,22.6999426236,4,193368,2512832,22.70,169.17,0.06,8.22,4.03,1.33,5.99
114.0076463743,22.6999262260,5,193368,2512832,23.50,202.05,0.08,8.24,6.05,2.36,4.03
114.0074891305,22.6999762552,1,193368,2512837,21.29,158.50,0.07,8.54,1.37,3.96,14.78
114.0076466519,22.6999118452,2,193368,2512837,19.70,173.70,0.08,8.15,2.19,2.56,9.14
114.0075821606,22.7000141890,3,193368,2512837,23.78,232.05,0.07,7.20,3.00,1.84,9.64
114.0076250819,22.6999260908,4,193368,2512837,26.08,167.59,0.07,7.85,4.37,2.02,6.32
114.0076337299,22.6999835251,5,193368,2512837,21.00,224.03,0.07,6.91,6.20,1.35,3.97
114.0075444962,22.7000738450,1,193368,2512842,25.96,181.83,0.07,9.08,0.95,3.48,12.29
114.0074756060,22.7000716483,2,193368,2512842,24.43,217.16,0.07,9.50,2.48,2.50,10.33
114.0075530534,22.6999636796,3,193368,2512842,21.73,163.11,0.06,9.50,3.27,1.58,7.75
114.0075009380,22.7000507103,4,193368,2512842,23.50,212.05,0.08,8.51,4.74,1.60,6.70
114.0075271781,22.7000895652,5,193368,2512842,19.25,179.97,0.07,6.73,5.65,1.85,3.96
114.0075022934,22.7001621126,1,193368,2512847,22.96,182.49,0.07,9.10,1.06,3.96,12.56
114.0076337962,22.7001611406,2,193368,2512847,21.84,184.11,0.07,8.64,2.67,2.25,10.55
114.0075215839,22.6999953689,3,193368,2512847,24.99,166.98,0.08,8.84,2.99,1.65,10.19
114.0076284463,22.7000468432,4,193368,2512847,23.48,180.15,0.07,8.98,4.11,1.69,8.76
114.0074969893,22.6999747692,5,193368,2512847,21.06,196.62,0.09,8.32,5.10,1.74,4.67
114.0074686229,22.7001736831,1,193368,2512852,27.67,177.43,0.06,7.88,1.26,2.75,12.52
114.0076020203,22.7001446360,2,193368,2512852,26.89,157.31,0.08,8.06,2.18,2.71,11.27
114.0075639666,22.7000665765,3,193368,2512852,19.63,218.36,0.08,8.09,3.65,1.75,8.56
114.0074486095,22.7001269236,4,193368,2512852,24.90,184.91,0.09,8.10,5.15,2.40,5.50
114.0075479583,22.7001788968,5,193368,2512852,19.96,204.33,0.08,8.25,4.43,1.77,4.49
114.0075911824,22.7001580290,1,193368,2512857,27.21,194.82,0.06,9.26,1.41,3.76,14.51
114.0074706431,22.7001856779,2,193368,2512857,20.83,214.02,0.07,7.92,2.28,2.97,10.96
114.0076259459,22.7001184946,3,193368,2512857,27.84,167.35,0.06,9.37,3.17,1.38,8.81
114.0074828463,22.7001521581,4,193368,2512857,21.18,158.18,0.06,9.50,4.96,1.83,7.74
114.0074607151,22.7001740129,5,193368,2512857,21.05,253.70,0.09,8.11,5.21,1.37,5.70
114.0074570219,22.7002176851,1,193368,2512862,26.23,204.30,0.08,9.34,1.15,3.52,11.78
114.0076416878,22.7001626505,2,193368,2512862,25.46,227.94,0.09,9.50,2.05,3.09,9.86
114.0076133675,22.7002370582,3,193368,2512862,19.66,165.50,0.07,8.06,3.05,1.24,7.99
114.0074897189,22.7001212174,4,193368,2512862,21.95,162.36,0.08,8.53,4.20,1.99,6.13
114.0075505558,22.7001776638,5,193368,2512862,18.21,170.98,0.07,7.33,5.59,1.56,3.95
114.0075702696,22.7002777757,1,193368,2512867,23.02,182.68,0.07,7.69,1.32,2.86,10.58
114.0075456239,22.7001638824,2,193368,2512867,26.07,188.53,0.07,8.69,1.85,2.90,8.69
114.0076172975,22.7002632005,3,193368,2512867,27.26,169.25,0.07,7.96,3.05,1.68,9.32
114.0074708790,22.7001916319,4,193368,2512867,21.38,195.52,0.08,9.50,4.47,1.75,5.60
114.0075673553,22.7002142591,5,193368,2512867,19.24,180.49,0.08,9.35,4.70,1.79,4.58
114.0075318232,22.7003617070,1,193368,2512872,20.74,187.84,0.06,7.65,1.20,3.96,13.84
114.0076035278,22.7002260142,2,193368,2512872,23.17,231.21,0.09,7.22,2.10,2.40,10.63
114.0074866515,22.7003597675,3,193368,2512872,26.27,196.10,0.06,8.96,2.83,1.23,8.90
114.0074495483,22.7002359694,4,193368,2512872,26.67,205.92,0.07,6.98,3.64,1.72,6.78
114.0076045554,22.7003270932,5,193368,2512872,21.13,157.71,0.09,7.83,5.83,1.83,5.86
114.0074539431,22.7002721723,1,193368,2512877,23.22,150.83,0.06,7.67,1.14,4.72,13.32
114.0075148643,22.7003954345,2,193368,2512877,24.78,192.73,0.06,7.68,2.23,2.81,11.44
114.0075591111,22.7003193109,3,193368,2512877,26.86,162.51,0.08,9.37,2.98,1.41,7.33
114.0075215044,22.7003742947,4,193368,2512877,23.85,218.17,0.07,8.65,4.45,1.64,6.22
114.0075847237,22.7004080601,5,193368,2512877,19.47,244.97,0.09,9.14,5.60,1.72,5.40
114.0075013786,22.7004729185,1,193368,2512882,27.38,206.38,0.07,9.22,1.31,3.75,11.30
114.0075602527,22.7004488108,2,193368,2512882,26.95,212.05,0.06,9.08,2.01,1.79,8.58
114.0075445857,22.7004189984,3,193368,2512882,17.22,191.25,0.06,8.42,4.02,1.97,10.54
