lon,lat,depth_m,x,y,temp C,cond (uS/cm),salt,pH,turb NTU,chl(ug/L),odo(mg/L)
114.0253060520,22.6852713132,4,193338,2512867,37.35,190.93,0.08,9.23,4.89,4.09,4.25
114.0252614147,22.6851597526,5,193338,2512867,31.42,242.47,0.06,6.85,5.26,3.74,4.12
114.0252473652,22.6851838574,1,193338,2512872,39.16,155.36,0.07,8.21,1.38,11.29,8.30
114.0253185466,22.6852246244,2,193338,2512872,43.47,224.23,0.08,7.96,2.45,6.90,8.38
114.0252320031,22.6851900621,3,193338,2512872,40.19,204.14,0.08,7.19,3.01,4.44,6.49
114.0253150555,22.6853033522,4,193338,2512872,36.22,172.03,0.07,9.05,3.95,4.57,5.58
114.0251694964,22.6851883371,5,193338,2512872,29.08,208.17,0.10,7.32,4.69,5.54,3.38
114.0252854899,22.6852945386,1,193338,2512877,36.57,191.33,0.05,6.45,1.00,11.22,8.09
114.0252265526,22.6852668932,2,193338,2512877,35.33,172.31,0.08,8.39,1.91,7.41,7.66
114.0251658551,22.6852396400,3,193338,2512877,26.59,195.24,0.09,8.58,3.06,5.76,6.35
114.0252032499,22.6854227123,4,193338,2512877,35.85,204.05,0.07,8.88,4.78,4.81,4.82
114.0252014783,22.6853036518,5,193338,2512877,27.93,204.17,0.09,8.65,3.88,4.43,3.62
114.0252316509,22.6853325592,1,193338,2512882,29.92,177.36,0.07,7.02,1.59,13.54,9.75
114.0252059221,22.6853673812,2,193338,2512882,40.10,204.73,0.07,8.58,2.07,8.96,6.75
114.0253092704,22.6853048534,3,193338,2512882,31.54,178.25,0.08,8.60,2.45,5.75,6.03
114.0253085670,22.6853404398,4,193338,2512882,35.30,215.88,0.07,7.85,4.89,5.80,3.68
114.0252673552,22.6853523573,5,193338,2512882,41.62,150.06,0.09,7.79,4.20,4.83,3.76
114.0253153104,22.6853238431,1,193338,2512887,39.00,228.27,0.08,7.99,1.26,11.77,7.21
114.0253179844,22.6853605644,2,193338,2512887,34.64,169.48,0.07,7.64,1.94,8.94,8.20
114.0251736370,22.6853868556,3,193338,2512887,36.24,179.90,0.07,8.09,2.84,5.18,5.65
114.0252389530,22.6854820305,4,193338,2512887,31.19,181.99,0.07,9.50,3.93,4.38,4.67
114.0253094073,22.6853421764,5,193338,2512887,38.31,178.18,0.06,8.79,4.20,4.49,3.87
114.0252585257,22.6854449324,1,193338,2512892,42.93,191.85,0.07,8.44,1.02,11.49,8.30
114.0251911445,22.6854617756,2,193338,2512892,43.91,224.40,0.08,7.89,1.70,9.87,8.23
114.0253262982,22.6854964906,3,193338,2512892,33.45,144.63,0.08,7.83,3.67,6.00,5.97
114.0253459405,22.6854288405,4,193338,2512892,29.05,148.00,0.07,7.09,3.96,4.68,4.85
114.0251720223,22.6853791704,5,193338,2512892,23.72,211.43,0.08,8.37,5.30,6.64,3.19
114.0252412398,22.6854664404,1,193338,2512897,39.99,227.03,0.08,9.50,1.33,10.86,8.68
114.0252847109,22.6854957055,2,193338,2512897,42.26,215.13,0.07,7.89,1.93,6.57,5.91
114.0251717972,22.6855543522,3,193338,2512897,37.39,231.10,0.07,8.05,3.90,5.21,5.58
114.0253104328,22.6854551032,4,193338,2512897,30.30,244.52,0.08,7.22,5.21,5.59,4.78
114.0251518079,22.6854851567,5,193338,2512897,34.79,253.39,0.07,8.60,5.78,5.93,3.75
114.0253405209,22.6855028605,1,193338,2512902,44.02,155.29,0.05,9.27,1.40,10.48,9.38
114.0253089633,22.6855326913,2,193338,2512902,37.41,162.56,0.07,8.26,2.27,6.00,6.63
114.0251608397,22.6855869278,3,193338,2512902,29.26,195.48,0.07,8.32,2.47,5.32,7.73
114.0252035831,22.6855202810,4,193338,2512902,32.81,246.26,0.10,8.61,5.34,5.10,4.54
114.0253248725,22.6856172618,5,193338,2512902,31.18,264.55,0.07,9.08,6.44,6.46,3.84
114.0253212850,22.6855423415,1,193338,2512907,44.65,232.06,0.09,8.94,1.10,10.29,9.01
114.0252452842,22.6855739524,2,193338,2512907,41.48,189.42,0.10,8.18,2.48,7.62,7.91
114.0252205132,22.6855833547,3,193338,2512907,40.64,175.61,0.07,9.50,3.75,4.88,6.79
114.0253338692,22.6855821756,4,193338,2512907,34.56,177.18,0.06,7.52,5.28,7.73,4.49
114.0251983834,22.6855194624,5,193338,2512907,30.65,182.35,0.09,9.32,4.43,7.73,2.80
114.0252472540,22.6856460702,1,193338,2512912,46.05,167.36,0.08,6.63,1.17,11.04,9.01
114.0251742531,22.6857234457,2,193338,2512912,31.53,215.29,0.06,7.79,1.56,7.47,7.85
114.0252694577,22.6855721299,3,193338,2512912,41.60,176.59,0.07,9.50,3.27,4.33,5.25
114.0252500339,22.6857181604,4,193338,2512912,26.10,193.28,0.08,9.50,4.18,6.03,5.03
114.0252273734,22.6855447036,5,193338,2512912,34.71,174.69,0.06,9.47,5.19,3.48,3.31
114.0252551876,22.6839493575,1,193343,2512722,39.00,211.33,0.08,9.04,1.62,12.21,8.36
114.0253096947,22.6839172340,2,193343,2512722,29.36,141.64,0.08,8.23,2.34,9.64,10.06
114.0253211321,22.6838878659,3,193343,2512722,43.73,140.54,0.07,8.56,2.66,4.29,6.67
114.0252654272,22.6839902393,4,193343,2512722,33.23,207.18,0.06,9.50,4.63,6.24,4.55
114.0252930517,22.6839806281,5,193343,2512722,36.94,215.39,0.09,7.71,4.86,4.23,4.01
114.0252939194,22.6839820049,1,193343,2512727,30.96,196.30,0.06,8.28,0.97,9.81,8.96
114.0252947257,22.6839126105,2,193343,2512727,36.56,145.30,0.06,9.50,2.69,6.38,6.68
114.0252931289,22.6839353491,3,193343,2512727,35.22,158.12,0.09,9.50,3.53,4.80,5.82
114.0253989785,22.6839727300,4,193343,2512727,39.23,176.55,0.09,9.50,5.03,5.79,4.54
114.0254158626,22.6840667253,5,193343,2512727,30.64,226.75,0.07,9.32,6.74,7.05,3.43
114.0253798277,22.6839960010,1,193343,2512732,32.72,129.81,0.07,8.18,1.25,10.27,6.80
114.0252708268,22.6840182295,2,193343,2512732,30.20,230.47,0.06,8.43,2.75,7.38,9.27
114.0253873276,22.6840873196,3,193343,2512732,27.71,221.89,0.09,7.51,2.42,4.46,6.08
114.0253924001,22.6839472202,4,193343,2512732,35.03,217.83,0.06,9.50,3.47,4.59,4.74
114.0254168472,22.6840748173,5,193343,2512732,35.93,211.53,0.08,9.22,4.74,4.91,3.20
114.0253141403,22.6841012794,1,193343,2512737,44.42,162.35,0.08,9.03,1.35,11.37,8.16
114.0253431022,22.6841456615,2,193343,2512737,32.27,168.56,0.07,8.84,2.13,9.35,7.91
114.0254089378,22.6839722940,3,193343,2512737,42.89,217.11,0.06,8.87,3.15,4.53,7.61
114.0252656398,22.6841112377,4,193343,2512737,32.71,161.47,0.10,6.88,4.93,3.04,6.11
114.0253131376,22.6840371871,5,193343,2512737,32.86,186.61,0.06,7.55,4.03,4.96,3.50
114.0253184430,22.6841201883,1,193343,2512742,41.43,205.82,0.06,9.36,1.44,13.65,9.03
114.0253651565,22.6841057847,2,193343,2512742,37.96,209.64,0.09,9.50,2.57,8.02,7.53
114.0253985481,22.6840211989,3,193343,2512742,24.81,241.19,0.06,9.39,3.07,4.44,5.10
114.0252291926,22.6841824274,4,193343,2512742,27.67,218.47,0.09,8.37,3.72,6.39,4.11
114.0253045842,22.6841144117,5,193343,2512742,31.36,243.63,0.11,7.59,4.13,5.05,3.97
114.0254124776,22.6842433381,1,193343,2512747,40.16,247.24,0.09,9.32,1.03,10.85,7.30
114.0253750456,22.6840633415,2,193343,2512747,41.37,186.99,0.08,9.50,2.78,9.09,6.22
114.0252805110,22.6841301867,3,193343,2512747,29.01,205.53,0.10,9.48,2.46,3.85,6.76
114.0253320529,22.6842127858,4,193343,2512747,32.90,174.37,0.08,9.50,4.64,6.95,5.47
114.0253283661,22.6841403059,5,193343,2512747,41.10,175.47,0.08,9.40,4.79,4.06,3.30
114.0253504222,22.6842720598,1,193343,2512752,37.81,185.58,0.07,9.50,1.07,12.29,6.82
114.0252919761,22.6841400572,2,193343,2512752,40.51,195.20,0.07,7.48,1.89,6.79,6.98
114.0253402954,22.6842738118,3,193343,2512752,31.95,170.59,0.06,8.86,3.59,6.21,7.28
114.0254076111,22.6841629441,4,193343,2512752,27.32,207.16,0.06,9.50,3.09,6.64,5.44
114.0252733922,22.6842774723,5,193343,2512752,39.55,170.54,0.08,7.41,4.93,4.32,2.75
114.0253989962,22.6842336545,1,193343,2512757,43.02,178.21,0.07,8.21,1.36,14.75,8.55
114.0253985831,22.6842667976,2,193343,2512757,37.86,200.02,0.08,9.50,2.28,7.46,5.96
114.0252418178,22.6843088184,3,193343,2512757,45.47,224.61,0.09,8.84,3.29,6.90,5.81
114.0253181373,22.6842131060,4,193343,2512757,34.56,189.53,0.08,9.11,3.26,4.80,3.73
114.0253545961,22.6842910024,5,193343,2512757,33.46,203.96,0.09,7.40,5.39,6.45,3.25
114.0253431965,22.6842692302,1,193343,2512762,39.69,144.96,0.06,9.50,1.11,11.70,8.02
114.0253078287,22.6842922847,2,193343,2512762,40.17,195.52,0.07,9.50,2.15,6.63,6.75
114.0253563494,22.6843852359,3,193343,2512762,29.03,241.15,0.07,9.24,3.38,4.23,5.51
114.0252384084,22.6842667332,4,193343,2512762,24.43,143.72,0.07,9.50,5.18,4.56,5.23
114.0253088414,22.6843631580,5,193343,2512762,33.74,200.90,0.10,9.50,4.96,5.90,3.79
114.0252201683,22.6844297744,1,193343,2512767,46.46,231.99,0.08,8.22,1.07,11.34,9.61
114.0253997698,22.6843040010,2,193343,2512767,38.06,168.48,0.08,8.60,2.23,9.46,7.56
114.0253865774,22.6843561143,3,193343,2512767,29.92,205.12,0.06,9.50,3.87,5.13,6.83
114.0252535257,22.6843464854,4,193343,2512767,39.03,168.80,0.08,7.11,4.17,3.88,4.17
114.0253786599,22.6843421632,5,193343,2512767,32.19,215.16,0.06,8.08,5.79,4.14,3.40
114.0252478371,22.6844304598,1,193343,2512772,34.04,202.87,0.07,9.50,1.10,10.32,7.45
114.0252933031,22.6843327480,2,193343,2512772,41.52,173.37,0.09,6.59,1.64,5.64,9.86
114.0252754238,22.6844622041,3,193343,2512772,36.42,170.26,0.08,7.24,3.55,4.54,5.56
114.0253039644,22.6843164743,4,193343,2512772,31.16,178.29,0.09,8.67,3.37,5.15,5.41
114.0253196377,22.6843772683,5,193343,2512772,40.64,220.82,0.09,7.73,5.97,4.60,3.43
114.0252727639,22.6844519108,1,193343,2512777,33.44,133.90,0.06,8.18,1.45,10.98,10.91
114.0253744828,22.6844540489,2,193343,2512777,42.20,171.35,0.07,8.76,2.51,7.21,9.38
114.0253289799,22.6843681688,3,193343,2512777,41.27,225.63,0.05,9.09,3.94,4.53,7.17
114.0253296543,22.6844701022,4,193343,2512777,36.72,172.96,0.08,8.60,4.36,4.26,5.29
114.0253798506,22.6844531145,5,193343,2512777,30.82,193.99,0.09,9.02,5.07,6.06,2.54
114.0252400201,22.6844919525,1,193343,2512782,33.30,183.97,0.06,8.17,1.32,11.05,7.78
114.0254030518,22.6844065279,2,193343,2512782,36.40,226.35,0.07,9.50,1.85,8.50,6.77
114.0252988840,22.6844974615,3,193343,2512782,41.87,246.66,0.07,7.47,2.92,4.41,7.73
114.0253248782,22.6844538881,4,193343,2512782,32.72,140.27,0.08,8.16,4.30,4.54,4.78
114.0252889954,22.6844864713,5,193343,2512782,31.11,239.21,0.07,9.19,4.76,3.82,3.91
114.0253546710,22.6844724593,1,193343,2512787,37.69,206.63,0.08,9.50,1.32,12.36,8.80
114.0254130251,22.6845549178,2,193343,2512787,41.70,193.18,0.06,7.38,1.98,6.74,6.38
114.0252980122,22.6844950242,3,193343,2512787,41.65,185.87,0.06,7.93,3.12,4.37,6.53
114.0252968320,22.6844571120,4,193343,2512787,28.93,162.66,0.05,8.34,4.72,6.46,4.90
114.0252442151,22.6846020831,5,193343,2512787,30.43,193.78,0.08,8.87,4.46,4.53,3.53
114.0252206662,22.6845858239,1,193343,2512792,45.13,215.15,0.08,9.50,1.18,16.80,10.00
114.0252688120,22.6846209219,2,193343,2512792,33.80,174.80,0.07,7.98,1.97,8.34,7.96
114.0253086961,22.6845061385,3,193343,2512792,33.92,206.54,0.08,7.25,3.12,5.67,5.80
114.0253834379,22.6845851652,4,193343,2512792,34.66,223.81,0.08,9.45,5.44,4.11,5.60
114.0252451627,22.6844897179,5,193343,2512792,29.53,193.79,0.08,9.22,5.11,6.96,3.92
114.0254042456,22.6845086437,1,193343,2512797,37.32,204.98,0.06,9.46,1.55,11.70,6.57
114.0253889080,22.6847044879,2,193343,2512797,40.46,188.32,0.06,8.68,2.72,6.57,6.77
114.0252359392,22.6845782172,3,193343,2512797,36.05,189.71,0.09,8.77,2.88,4.75,7.84
114.0252452738,22.6846978632,4,193343,2512797,34.43,175.96,0.08,7.85,4.12,6.86,6.34
114.0252304605,22.6845761443,5,193343,2512797,31.35,228.42,0.06,7.89,5.55,5.87,4.34
114.0253866330,22.6846028831,1,193343,2512802,40.69,226.17,0.07,8.41,1.41,14.54,9.03
114.0253363138,22.6846075835,2,193343,2512802,34.15,203.58,0.06,7.91,1.92,8.10,7.14
114.0253332463,22.6845933775,3,193343,2512802,27.44,187.76,0.10,9.50,3.86,5.05,6.54
114.0253609086,22.6846864175,4,193343,2512802,29.98,228.09,0.08,7.49,4.75,4.65,4.84
114.0253434650,22.6845643960,5,193343,2512802,35.67,180.92,0.06,8.24,5.22,3.96,3.85
114.0252504786,22.6846017368,1,193343,2512807,28.50,208.92,0.07,9.19,1.28,11.37,8.52
114.0253901621,22.6847578330,2,193343,2512807,29.51,174.83,0.07,8.74,1.72,5.67,7.75
114.0253684917,22.6846341817,3,193343,2512807,40.76,215.90,0.09,9.06,2.66,6.69,5.65
114.0252502856,22.6846181300,4,193343,2512807,28.40,210.54,0.07,8.01,4.01,4.30,4.50
114.0252965367,22.6846494518,5,193343,2512807,27.45,198.36,0.06,7.72,6.02,4.17,3.48
114.0253994391,22.6847274442,1,193343,2512812,34.06,142.76,0.08,8.08,0.91,10.95,7.79
114.0254019305,22.6846925679,2,193343,2512812,39.26,200.66,0.07,8.16,2.03,8.02,6.89
114.0253567029,22.6848086071,3,193343,2512812,41.54,159.67,0.07,7.50,2.51,5.24,6.77
114.0253831635,22.6846695760,4,193343,2512812,30.62,195.76,0.07,8.80,4.59,5.28,4.17
114.0253833021,22.6847284234,5,193343,2512812,37.40,195.72,0.08,7.14,5.36,4.25,3.41
114.0253391571,22.6848262244,1,193343,2512817,27.01,203.88,0.06,9.50,1.27,14.75,9.19
114.0253271006,22.6848723270,2,193343,2512817,34.34,196.63,0.07,7.69,2.44,7.47,8.44
114.0253842903,22.6847035075,3,193343,2512817,29.29,203.65,0.07,9.50,3.32,4.20,6.16
114.0252379902,22.6847714952,4,193343,2512817,38.38,237.03,0.07,9.50,5.18,3.69,3.83
114.0252440405,22.6847071199,5,193343,2512817,36.71,195.91,0.08,8.61,5.58,5.32,3.44
114.0252478244,22.6848585655,1,193343,2512822,33.90,172.95,0.05,9.35,1.34,12.08,9.84
114.0252289429,22.6847847199,2,193343,2512822,42.47,169.55,0.07,8.46,2.02,7.86,6.66
114.0252486125,22.6849084965,3,193343,2512822,32.96,204.42,0.07,9.50,3.04,5.49,6.54
114.0252879323,22.6848841676,4,193343,2512822,36.97,153.23,0.06,8.40,4.32,5.19,5.21
114.0253245487,22.6848020199,5,193343,2512822,23.60,212.77,0.08,9.50,5.01,4.96,4.33
114.0252269231,22.6848399867,1,193343,2512827,45.37,212.57,0.07,8.14,1.25,15.50,6.91
114.0252182818,22.6848733696,2,193343,2512827,29.75,168.86,0.08,9.50,1.97,5.34,7.61
114.0253145179,22.6848811160,3,193343,2512827,35.07,173.34,0.08,9.50,2.79,4.89,6.78
114.0252939543,22.6847957239,4,193343,2512827,42.25,179.96,0.10,9.50,4.31,5.25,5.30
114.0252811055,22.6849458756,5,193343,2512827,40.35,218.89,0.08,8.80,4.72,6.09,3.67
114.0253628946,22.6849490582,1,193343,2512832,35.83,152.62,0.07,6.97,1.59,10.61,9.68
114.0253273445,22.6848560367,2,193343,2512832,35.19,202.58,0.10,8.62,2.48,8.18,6.76
114.0252436403,22.6848985394,3,193343,2512832,30.67,198.23,0.08,7.98,3.08,6.48,7.35
114.0253847383,22.6849320333,4,193343,2512832,46.06,180.13,0.08,9.50,4.11,3.94,4.29
114.0253390913,22.6848387128,5,193343,2512832,30.72,179.68,0.09,9.50,4.41,5.37,2.63
114.0252392322,22.6849687584,1,193343,2512837,40.87,182.10,0.06,9.25,1.52,12.54,9.13
114.0252517937,22.6849915260,2,193343,2512837,39.00,148.99,0.06,9.50,2.21,4.77,8.54
114.0253826866,22.6849366562,3,193343,2512837,31.19,165.66,0.08,7.79,3.33,5.88,7.33
114.0253333792,22.6850176625,4,193343,2512837,35.34,165.15,0.07,9.50,5.39,5.58,5.01
114.0252455224,22.6849627419,5,193343,2512837,31.51,176.86,0.07,8.26,5.09,4.37,4.41
114.0253752020,22.6849894878,1,193343,2512842,35.88,144.88,0.08,8.34,1.01,11.12,8.65
114.0252576234,22.6849751603,2,193343,2512842,39.31,208.11,0.06,7.45,2.27,7.46,6.92
114.0252677385,22.6849627351,3,193343,2512842,29.91,245.18,0.06,7.70,3.14,4.37,7.05
114.0252558672,22.6850945392,4,193343,2512842,28.05,179.75,0.08,8.27,3.35,6.00,4.04
114.0253692829,22.6849887487,5,193343,2512842,35.14,179.49,0.11,9.30,5.60,6.33,3.20
114.0252993122,22.6849951799,1,193343,2512847,29.19,146.04,0.07,7.41,1.60,15.30,8.47
114.0253058709,22.6849607424,2,193343,2512847,42.46,237.27,0.07,9.50,1.82,6.36,8.07
114.0252668309,22.6850293087,3,193343,2512847,31.95,146.71,0.07,9.14,2.98,6.76,6.77
114.0252812373,22.6849648786,4,193343,2512847,26.81,199.50,0.08,8.58,4.22,5.43,5.11
114.0252527540,22.6850617142,5,193343,2512847,36.08,146.77,0.09,9.34,6.38,4.47,3.72
114.0253339552,22.6850073689,1,193343,2512852,42.60,158.87,0.07,9.50,1.63,17.34,8.07
114.0252041686,22.6850071089,2,193343,2512852,32.15,165.58,0.08,9.32,2.57,6.76,7.51
114.0252202561,22.6851053785,3,193343,2512852,34.74,219.42,0.07,9.50,2.64,3.78,4.47
114.0254032890,22.6850393983,4,193343,2512852,29.72,173.42,0.07,8.10,3.30,6.36,3.42
114.0253868872,22.6850798973,5,193343,2512852,34.36,232.22,0.09,7.83,4.17,3.60,2.96
114.0253540734,22.6851792171,1,193343,2512857,27.93,198.50,0.06,8.03,1.22,14.19,7.17
114.0253152160,22.6852255621,2,193343,2512857,31.92,231.93,0.05,9.50,2.22,6.95,9.64
114.0252315626,22.6850596842,3,193343,2512857,40.48,208.10,0.06,8.44,3.37,5.40,6.65
114.0252047635,22.6851106880,4,193343,2512857,29.67,185.96,0.06,7.96,3.74,4.50,4.34
114.0253734736,22.6851880776,5,193343,2512857,34.71,234.70,0.06,9.50,4.51,5.85,2.99
114.0252592782,22.6852582285,1,193343,2512862,43.21,154.74,0.07,8.82,1.69,9.79,9.69
114.0252535216,22.6851649443,2,193343,2512862,39.04,167.43,0.07,9.39,2.25,6.95,5.92
114.0253825101,22.6852059907,3,193343,2512862,31.45,256.41,0.07,8.81,2.89,4.63,6.79
114.0252932553,22.6851725741,4,193343,2512862,26.15,193.70,0.09,9.00,3.62,4.71,4.58
114.0252886993,22.6852001584,5,193343,2512862,29.74,195.11,0.08,9.50,4.63,5.31,3.80
114.0252261173,22.6851523290,1,193343,2512867,35.51,166.40,0.06,8.94,1.27,12.11,6.89
114.0253576262,22.6851737626,2,193343,2512867,34.17,223.81,0.08,9.49,2.06,5.71,7.57
114.0253574255,22.6851957594,3,193343,2512867,28.63,216.71,0.07,9.50,2.76,7.53,5.14
114.0252729967,22.6852123813,4,193343,2512867,36.89,181.12,0.06,8.10,4.46,4.35,5.13
114.0253934878,22.6852084460,5,193343,2512867,34.75,191.39,0.10,9.50,5.41,5.97,2.75
114.0253901862,22.6853279105,1,193343,2512872,41.38,227.44,0.06,9.06,1.61,8.48,10.97
114.0252947802,22.6852473371,2,193343,2512872,31.56,177.81,0.09,6.98,2.79,7.94,9.05
114.0252355174,22.6852036790,3,193343,2512872,34.15,196.19,0.06,9.50,2.96,4.63,5.39
114.0252445072,22.6852213650,4,193343,2512872,34.34,183.55,0.08,6.37,3.86,5.66,5.59
114.0252262271,22.6853319231,5,193343,2512872,39.28,218.76,0.06,8.93,6.69,5.29,3.20
114.0252630068,22.6853952142,1,193343,2512877,34.45,134.34,0.07,6.59,1.05,10.00,8.07
114.0253344361,22.6853560399,2,193343,2512877,32.55,201.74,0.06,9.23,2.27,9.63,9.24
114.0252772861,22.6852958051,3,193343,2512877,37.14,173.24,0.07,8.65,3.18,5.94,6.08
114.0252362927,22.6852352860,4,193343,2512877,40.88,167.55,0.08,7.16,5.34,5.47,5.75
114.0252572938,22.6852959757,5,193343,2512877,41.73,223.08,0.07,8.76,5.06,4.19,2.52
114.0253735549,22.6854491423,1,193343,2512882,38.42,216.90,0.07,8.95,1.43,8.83,7.00
114.0252843775,22.6853947806,2,193343,2512882,28.68,211.34,0.08,9.50,2.12,8.04,7.64
114.0253115600,22.6853947145,3,193343,2512882,31.57,169.92,0.05,9.50,2.87,5.90,5.74
114.0252557377,22.6854673803,4,193343,2512882,25.30,236.63,0.07,7.47,4.71,4.38,5.07
114.0251994152,22.6853017778,5,193343,2512882,33.91,195.86,0.09,7.71,4.97,4.33,3.04
114.0253810845,22.6854090978,1,193343,2512887,29.28,190.90,0.07,9.50,1.41,11.60,6.54
114.0252783615,22.6854053779,2,193343,2512887,30.31,173.39,0.09,7.02,1.83,7.32,8.50
114.0252737231,22.6855012371,3,193343,2512887,35.25,178.80,0.07,9.50,3.16,3.72,5.07
114.0253651560,22.6853598303,4,193343,2512887,33.52,194.29,0.08,9.50,4.41,6.96,5.02
114.0252844708,22.6853317601,5,193343,2512887,40.10,179.07,0.09,9.50,5.27,4.46,3.92
114.0253071482,22.6854895162,1,193343,2512892,28.62,185.95,0.05,8.99,0.94,10.38,6.92
114.0252555819,22.6854147588,2,193343,2512892,36.21,212.53,0.09,7.55,2.05,7.39,8.98
114.0253696673,22.6855502139,3,193343,2512892,37.65,185.55,0.07,9.50,3.45,4.11,4.95
114.0252046052,22.6854180959,4,193343,2512892,30.88,197.64,0.07,9.50,4.53,6.66,3.95
114.0253885176,22.6855126197,5,193343,2512892,30.11,234.21,0.10,9.50,5.25,4.92,3.54
114.0252905651,22.6854632477,1,193343,2512897,36.54,180.51,0.05,8.89,1.05,12.78,7.92
114.0253554745,22.6854693376,2,193343,2512897,34.47,214.93,0.08,7.23,2.41,6.66,6.49
114.0253146657,22.6855534758,3,193343,2512897,33.32,216.00,0.10,9.50,3.94,4.60,5.11
114.0252223716,22.6855432351,4,193343,2512897,25.29,199.40,0.06,8.11,3.13,4.20,4.21
114.0252318741,22.6855673939,5,193343,2512897,32.84,175.28,0.10,9.50,5.30,4.79,3.47
114.0252242299,22.6856104723,1,193343,2512902,47.37,199.61,0.09,7.28,1.29,9.00,6.40
114.0252913907,22.6854860828,2,193343,2512902,33.43,219.19,0.08,9.50,2.56,8.32,8.38
114.0252140504,22.6856199328,3,193343,2512902,40.66,181.63,0.07,7.57,3.54,4.80,7.22
114.0253628639,22.6856328657,4,193343,2512902,37.87,204.52,0.08,9.50,4.30,5.31,4.11
114.0252894668,22.6855229206,5,193343,2512902,24.91,239.29,0.07,7.54,5.50,5.82,3.61
114.0252407945,22.6855038732,1,193343,2512907,32.23,235.40,0.07,7.17,1.27,13.27,7.22
114.0252430540,22.6856791391,2,193343,2512907,29.90,188.54,0.07,7.46,2.73,6.90,7.05
114.0252509052,22.6856067878,3,193343,2512907,35.64,203.99,0.05,7.82,2.43,6.52,5.09
114.0251962928,22.6856750133,4,193343,2512907,34.68,210.25,0.08,8.98,3.36,6.06,5.09
114.0252639259,22.6855751070,5,193343,2512907,30.38,266.43,0.09,7.64,4.86,4.75,3.61
114.0254589581,22.6838699947,1,193348,2512722,41.55,190.72,0.09,8.66,1.19,8.93,9.49
114.0253425947,22.6838741118,2,193348,2512722,36.86,205.65,0.08,6.85,2.17,6.39,6.70
114.0254199746,22.6839500624,3,193348,2512722,29.44,196.39,0.07,8.87,3.66,5.90,5.38
114.0254113731,22.6839300842,4,193348,2512722,37.19,252.22,0.07,8.00,3.95,3.75,4.54
114.0254348927,22.6839589768,5,193348,2512722,33.04,161.74,0.07,7.49,5.22,5.31,4.41
114.0254545849,22.6838788589,1,193348,2512727,40.03,140.69,0.07,9.50,1.44,8.28,10.74
114.0254497216,22.6840111042,2,193348,2512727,34.89,170.14,0.07,9.50,2.39,8.02,7.26
114.0254631024,22.6840220231,3,193348,2512727,28.85,217.51,0.09,7.80,4.30,6.98,6.18
114.0253602258,22.6840055266,4,193348,2512727,28.77,259.01,0.08,7.72,4.36,5.67,3.95
114.0253538702,22.6839787164,5,193348,2512727,38.35,203.82,0.08,9.25,4.24,6.87,4.18
114.0253878006,22.6840815436,1,193348,2512732,35.65,129.83,0.08,9.09,0.98,8.49,9.72
114.0254478038,22.6839451845,2,193348,2512732,37.52,224.34,0.08,9.50,1.83,7.67,8.48
114.0254225606,22.6839919967,3,193348,2512732,38.08,173.30,0.10,8.16,3.17,4.94,5.58
114.0254138219,22.6840007249,4,193348,2512732,45.92,260.23,0.09,9.50,4.31,4.72,5.30
114.0252899384,22.6840767947,5,193348,2512732,35.32,214.19,0.06,7.25,5.43,4.44,4.14
114.0253126322,22.6841125104,1,193348,2512737,38.86,163.35,0.06,7.20,1.45,13.17,8.53
114.0253883250,22.6840044128,2,193348,2512737,36.96,193.33,0.07,9.50,1.87,9.60,6.29
114.0254666850,22.6841130523,3,193348,2512737,46.03,213.87,0.08,9.50,3.84,5.52,5.35
114.0253802669,22.6841292030,4,193348,2512737,31.49,161.19,0.08,7.25,4.95,5.64,3.71
114.0253054456,22.6841566545,5,193348,2512737,31.03,241.02,0.08,8.45,5.12,3.93,4.15
114.0253889252,22.6841347316,1,193348,2512742,31.18,135.31,0.06,8.08,1.03,12.63,9.40
114.0254219362,22.6841951439,2,193348,2512742,36.83,160.64,0.05,7.95,2.55,6.06,7.09
114.0254620936,22.6841755992,3,193348,2512742,33.46,215.03,0.06,7.61,3.83,5.32,5.63
114.0254252500,22.6841784973,4,193348,2512742,37.79,198.19,0.09,7.33,3.40,4.56,5.70
114.0254533345,22.6840423191,5,193348,2512742,36.41,188.13,0.08,8.35,4.33,5.31,2.80
